"brandName","branchName","longitude","latitude","cityName"
Almaz Fried Chicken,Almaz Fried Chicken - Blok M,106.80218880,-6.24553820,Jakarta Selatan
Almaz Fried Chicken,Almaz Fried Chicken - Cidodol,106.77202432,-6.23349441,Jakarta Selatan
Almaz Fried Chicken,Almaz Fried Chicken - Kalisari,106.85337170,-6.33616940,Jakarta Timur
Almaz Fried Chicken,Almaz Fried Chicken - Percetakan Negara,106.85607320,-6.19197190,Jakarta Pusat
Almaz Fried Chicken,Almaz Fried Chicken - Priuk,106.89225266,-6.11498610,Jakarta Utara
Almaz Fried Chicken,Almaz Fried Chicken - Perumnas Klender,106.93914204,-6.22147256,Jakarta Timur
Almaz Fried Chicken,Almaz Fried Chicken - Pondok Kelapa,106.93447850,-6.24284260,Jakarta Timur
Almaz Fried Chicken,Almaz Fried Chicken - Veteran Bintaro,106.76206199,-6.27765817,Jakarta Selatan
Almaz Fried Chicken,Almaz Fried Chicken - Cipinang Muara,106.89284536,-6.21895515,Jakarta Timur
Almaz Fried Chicken,Almaz Fried Chicken - Buaran,106.92358770,-6.22170960,Jakarta Timur
Almaz Fried Chicken,Almaz Fried Chicken - Jagakarsa,106.80225370,-6.35016557,Jakarta Selatan
Almaz Fried Chicken,Almaz Fried Chicken - Rawamangun,106.88417945,-6.19409210,Jakarta Timur
Alnoncee Terrace,Alnoncee Terrace,106.81511544,-6.30179051,Jakarta Selatan
Aloha Drink,Aloha Drink,106.79067230,-6.17736860,Jakarta Barat
Alter note Coffee,Alternote Coffee,106.95933950,-6.17151670,Jakarta Timur
ALTRS Coffee and Bar,ALTRS Coffee and Bar,106.75326250,-6.18407280,Jakarta Barat
Aluna Resto,Aluna Resto,,,Jakarta Barat
Amalfi Court By Vy,Amalfi Court By VY,106.87371100,-6.17351920,Jakarta Pusat
Amame Ice Cream,AMAME ICE CREAM,106.79175035,-6.24619224,Jakarta Selatan
Amanda Brownies,Booth Amanda Depok - Pancoran,106.84226600,-6.24740420,Jakarta Selatan
Amanda Brownies,Amanda Brownies Tanjung Duren,106.78489600,-6.17392890,Jakarta Barat
Amanda Brownies,Booth Amanda Nagoya - Mega Mall,106.82715357,-6.17539768,Jakarta Pusat
Amanda Brownies,Booth Amanda Depok - Pancoran,106.84226600,-6.24740420,Jakarta Selatan
Amanda Brownies,Amanda Brownies Tanjung Duren,106.78489600,-6.17392890,Jakarta Barat
Amar,PATCH ME RADIO DALAM,106.79209180,-6.24773340,Jakarta Selatan
Amarilis Resto & Cafe,Amarilis Resto & Cafe,106.81071626,-6.24107543,Jakarta Selatan
Amarilis Resto & Cafe,Amarilis Resto & Cafe Cipaku,,,Jakarta Selatan
Amatsu Store,Amatsu Store,110.82231190,-7.59680570,Jakarta Selatan
Amber Rooftop Lounge,AMBER SENOPATI,106.81325690,-6.23546520,Jakarta Selatan
Ambrosia,AM Lounge,106.81317860,-6.22600560,Jakarta Selatan
Ambrosia,AM Lounge,106.81317860,-6.22600560,Jakarta Selatan
Amelies Homemade Food & Cakes,Kafe Omah,106.77174730,-6.16790470,Jakarta Barat
Amelie’s Homemade Food and Cakes,Amelies Homemade Food and Cakes,106.77647910,-6.17057400,Jakarta Barat
Ameng 88,Ameng 88,106.80729600,-6.20625920,Jakarta Pusat
Amigos,Amigos Kemang,106.82119790,-6.26526290,Jakarta Selatan
Amigos,Amigos Tavia,106.86082050,-6.17352090,Jakarta Pusat
among kitchens,AMONG KITCHENS - MANGKULUHUR CITY,106.81478643,-6.22103995,Jakarta Selatan
Amora Silver,Amora Silver,,,Jakarta Timur
AMORE,AMORE,106.81819595,-6.21640501,Jakarta Selatan
AMUYA COFFEE,Amuya Coffee Kemayoran,106.84035352,-6.15465462,Jakarta Pusat
AMUYA COFFEE,Amuya Mocktail & Cocktail Bar,106.84035352,-6.15465462,Jakarta Pusat
AMUYA COFFEE,Amuya Coffee - Grha Pertamina,106.84025950,-6.15500500,Jakarta Pusat
AMUYA COFFEE,Amuya Coffee - Vocal Family Karaoke,106.84025950,-6.15500500,Jakarta Utara
AMUYA COFFEE,Amuya Coffee - YPAC,106.79471049,-6.23418852,Jakarta Selatan
AMY & CAKE,AMY AND CAKE PEJATEN,106.84369540,-6.27235900,Jakarta Selatan
AMY & CAKE,AMY AND CAKE LEBAK BULUS ,106.78145756,-6.30724024,Jakarta Selatan
AMY & CAKE,AMY AND CAKE KEMANG,106.81577597,-6.25789844,Jakarta Selatan
Amy and cake,Amy and cake,106.81524716,-6.25799297,Jakarta Selatan
Anah Massage,Anah Massage,106.81756390,-6.24519100,Jakarta Selatan
Anami Coffee and Eatery,Anami Coffee and Eatery,106.81345766,-6.23262716,Jakarta Selatan
Anatolia doner,Anatolia doner Kemang,106.82375460,-6.27035800,Jakarta Selatan
Anatolia doner,Anatolia doner basura,106.88420270,-6.22796590,Jakarta Timur
Andesty Collection,Andesty Collection,106.81598432,-6.19459313,Jakarta Pusat
Andnic,Andnic,106.74973378,-6.11230574,Jakarta Utara
ANEKA 57,Aneka 57,106.82656010,-6.16333830,Jakarta Pusat
ANEKA 57,Aneka57 Radio Dalam,106.73869930,-6.20312970,Jakarta Selatan
Aneka gorengan maul,Aneka gorengan maul,106.83541690,-6.20817960,Jakarta Selatan
Aneka Juice,Aneka Jus Lotte,106.82329810,-6.22336440,Jakarta Selatan
Aneka Juice,ANEKA JUICE,106.82356095,-6.22263112,Jakarta Selatan
Aneka Seafood 38 Dutamas,Aneka Seafood 38 Green Ville,,,Jakarta Barat
Aneka Seafood 38 Dutamas,Aneka Seafood 38 Sunter,106.87218850,-6.15286760,Jakarta Utara
Aneka Seafood 38 Dutamas,Aneka Seafood 38 Dutamas,106.78088240,-6.14429050,Jakarta Barat
Aneka Seafood 38 Dutamas,Aneka Seafood 38 Green Ville,106.77706550,-6.17287170,Jakarta Barat
Aneka Seafood 38 Dutamas,Aneka Seafood 38 Dutamas,106.78088240,-6.14429050,Jakarta Barat
Aneka Seafood 38 Dutamas,Aneka Seafood 38 Green Ville,,,Jakarta Barat
Aneka Seafood 38 Dutamas,Aneka Seafood 38 Dutamas,106.79247770,-6.14315150,Jakarta Barat
Angels And Demons,Angels And Demons,106.82988479,-6.22562234,Jakarta Selatan
Anggi Bakery,Anggi Bakery,106.80718340,-6.22398610,Jakarta Selatan
Anggi resto,Anggi resto,106.82829640,-6.13889610,Jakarta Pusat
Angkringan Akamsi,Angkringan Akamsi,106.79334590,-6.13027280,Jakarta Utara
Angkringan Brother Boy's,Angkringan BrotherBoy's,,,Jakarta Pusat
Angkringan Genit Melawai,Angkringan Genit Melawai,0.00000000,0.00000000,Jakarta Selatan
Angkringan Kita,Angkringan Kita,106.88959395,-6.36677926,Jakarta Timur
Angkringan Kramat,Angkringan Kramat,106.84716071,-6.19020594,Jakarta Pusat
ANGKRINGAN OMAH SEMAR JAKARTA,ANGKRINGAN OMAH SEMAR JAKARTA,106.80195954,-6.21299722,Jakarta Pusat
Angkringan Steak Nusantara ,ASN Kramat Jaya,107.05633280,-6.24885760,Jakarta Utara
Anglo.Jkt,Anglo.Jkt,106.79800720,-6.17450130,Jakarta Barat
Anik sungkar condet,Anik sungkar condet,106.69505700,-6.15858000,Jakarta Timur
Anomali Coffee,Anomali Coffee Sport Hub,106.80117860,-6.22487060,Jakarta Pusat
Anomali Coffee,Anomali Coffee Cipete,106.81059980,-6.26149270,Jakarta Selatan
Anomali Coffee,Anomali Coffe Menteng,106.83709823,-6.19941889,Jakarta Pusat
Anomali Coffee,Anomali Coffee JXB,,,Jakarta Selatan
Anomali Coffee,Anomali Coffee Kemang,106.81522210,-6.26598380,Jakarta Selatan
Anomali Coffee,Anomali Coffee Senopati,106.80808970,-6.23048580,Jakarta Selatan
Anomali Coffee,Anomali Coffee WTC,106.82183230,-6.20814360,Jakarta Selatan
Anomali Coffee,Anomali Coffee Setiabudi One,106.81712640,-6.22592000,Jakarta Selatan
Anora,Anora - Pahlawan Revolusi,106.89865140,-6.23736670,Jakarta Timur
Another One Bites,Another One Bites,106.86164778,-6.25196986,Jakarta Selatan
ANTARASA,Antarasa Puri Indah Mall - JKT,106.73407975,-6.18753326,Jakarta Barat
ANTARASA,Antarasa One Satrio - JKT,106.82655031,-6.22566803,Jakarta Selatan
ANTARASA,AR - Tribeca Central Park - JKT,106.79046970,-6.17725150,Jakarta Barat
Anthem,Anthem,106.82160730,-6.21454150,Jakarta Selatan
ANTICA,ANTICA,106.86952420,-6.21863240,Jakarta Barat
Anting Anting,YumYum Teppan By Aksari Kitchen,106.82622830,-6.20941560,Jakarta Selatan
Aomori Shokudo,Aomori Shokudo Kuningan,0.00000000,0.00000000,Jakarta Selatan
Aomori Shokudo,Aomori Shokudo Cipete,106.81064900,-6.26692200,Jakarta Selatan
apa Kopi & Gelato,PICCO GELATO KALIBATA,106.84241352,-6.26605351,Jakarta Selatan
APING,APING CHINESE FOOD,106.77485960,-6.16918460,Jakarta Barat
Aping Chinese Food,APING CHINESE FOOD,106.77945230,-6.17367754,Jakarta Barat
Apollo Wu,Apollo Wu Artisan Roast,106.82774070,-6.22855470,Jakarta Selatan
Apotik Putri,Apotik Putri,106.78773293,-6.12245369,Jakarta Utara
Applebee,Apple Bee MOI,0.00000000,0.00000000,Jakarta Utara
Applebee,APPLE BEE,106.79199972,-6.17760738,Jakarta Barat
Aquaings,Aquaings,,,Jakarta Utara
Ara Food,Ara Food - Tanjung Duren,106.78118430,-6.18313620,Jakarta Barat
Ara Food,Ara Food - Kelapa Gading,106.89663935,-6.14960099,Jakarta Utara
Arabica,% ARABICA JAKARTA CENTRAL PARK,106.79112000,-6.17638000,Jakarta Barat
Arabica,% ARABICA JAKARTA ASHTA DISTRICT 8,106.80681000,-6.22817000,Jakarta Selatan
Arabica,% ARABICA JAKARTA PIK DT,106.74420140,-6.09123370,Jakarta Utara
Arabica,% ARABICA JAKARTA ROASTERY,106.80717130,-6.23474813,Jakarta Selatan
Arabica,% ARABICA HQ,106.82488000,-6.19280000,Jakarta Pusat
Arabica,% ARABICA JAKARTA PLAZA INDONESIA,106.82226000,-6.19299000,Jakarta Pusat
Arabica,% ARABICA JAKARTA PIK DRIVE THRU,106.74454780,-6.09117190,Jakarta Utara
ARAH COFFEE,ARAH COFFEE BENHIL,106.81011682,-6.21147111,Jakarta Pusat
ARAH COFFEE,ARAH COFFEE CEMPAKA PUTIH,106.86580104,-6.17869790,Jakarta Pusat
ARAH COFFEE,ARAH COFFEE DUREN TIGA,106.83433457,-6.25389740,Jakarta Selatan
ARAH COFFEE,ARAH COFFEE SUNTER,106.85786504,-6.13999245,Jakarta Utara
ARAH COFFEE,ARAH COFFEE CIKINI,106.84204601,-6.19199570,Jakarta Pusat
ARAH COFFEE,ARAH COFFEE TOMANG,106.79858202,-6.17519166,Jakarta Barat
ARAH COFFEE,ARAH COFFEE TANJUNG DUREN,106.78455392,-6.16799336,Jakarta Barat
ARAH COFFEE,ARAH COFFEE MABES 1,106.81843679,-6.14848342,Jakarta Barat
ARAH COFFEE,ARAH COFFEE PURI KEMBANGAN,106.74253497,-6.18971260,Jakarta Barat
ARAH COFFEE,ARAH COFFEE KEMANG,106.81722659,-6.25684470,Jakarta Selatan
ARAH COFFEE,ARAH COFFEE GROGOL,106.79621514,-6.16376459,Jakarta Barat
ARAH COFFEE,ARAH COFFEE MABES RAYA,106.82243704,-6.14906218,Jakarta Barat
ARAH COFFEE,ARAH COFFEE SETIABUDI,106.82497618,-6.20722535,Jakarta Selatan
ARAH COFFEE,ARAH COFFEE CIDENG,106.81574971,-6.17711526,Jakarta Pusat
ARAH COFFEE,ARAH COFFEE PLUIT SAKTI,106.78689537,-6.12177563,Jakarta Utara
ARAH COFFEE,ARAH COFFEE MENTENG,106.83056388,-6.18646404,Jakarta Pusat
ARAH COFFEE,ARAH COFFEE TAMAN RATU,106.65075380,-6.22837920,Jakarta Barat
ARAH COFFEE,ARAH COFFEE RAWAMANGUN,106.89157467,-6.19704431,Jakarta Timur
ARAH COFFEE,ARAH COFFEE BLOK M,106.79980789,-6.24378307,Jakarta Selatan
ARAH COFFEE,ARAH COFFEE TENDEAN,106.82216555,-6.23989050,Jakarta Selatan
ARAH COFFEE,ARAH COFFEE PONDOK INDAH,106.77488152,-6.27364581,Jakarta Selatan
ARAH COFFEE,ARAH COFFEE CIPINANG,106.88528527,-6.22280019,Jakarta Timur
ARAH COFFEE,ARAH COFFEE BINTARO TENDENCIES,106.75543378,-6.27157751,Jakarta Selatan
ARAH COFFEE,ARAH COFFEE RAWASARI,106.87412195,-6.18669540,Jakarta Pusat
ARAH COFFEE,ARAH COFFEE KELAPA GADING,106.90018682,-6.16939969,Jakarta Utara
ARAH COFFEE,ARAH COFFEE DR SATRIO,106.82054262,-6.22158836,Jakarta Selatan
ARAH COFFEE,ARAH COFFEE LEBAK BULUS,106.78129341,-6.30271932,Jakarta Selatan
ARAH COFFEE,ARAH COFFEE CITRA 6,106.70984732,-6.12399388,Jakarta Barat
ARAH COFFEE,ARAH COFFEE SYAHDAN,106.78525366,-6.20036712,Jakarta Barat
ARAH COFFEE,ARAH COFFEE - CITRA 7,106.70047560,-6.14455260,Jakarta Barat
ARAH COFFEE,ARAH COFFEE - CONDET,106.85562110,-6.29312360,Jakarta Timur
ARAH COFFEE,ARAH COFFEE - GANDARIA,106.79103760,-6.24881120,Jakarta Selatan
Arasari,ARASARI PERIUK,106.59379590,-6.17053100,Jakarta Utara
Arasari,ROTIROLL STASIUN GAMBIR,107.48443940,-6.84287350,Jakarta Pusat
ardan,ardan,,,Jakarta Selatan
Arel shop,Arel shop,,,Jakarta Selatan
ARJA BOGA KIOSK,Arja Boga Kiosk,106.07582042,-6.03960971,Jakarta Selatan
ARKANINE,ARKANINE,106.84100801,-6.27181365,Jakarta Selatan
Arofah Kebab,Arofah Kebab,106.85323524,-6.25546331,Jakarta Selatan
Arofah Kebab,Arofah Kebab Kota Bambu,106.80910219,-6.18273811,Jakarta Barat
Arofah Kebab,Arofah Kebab Kedoya,0.00000000,0.00000000,Jakarta Barat
Arofah Kebab,Arofah Kebab Labschool Rawamangun,106.88041120,-6.19332570,Jakarta Timur
Arofah Kebab,Arofah Kebab Kalibata (Temporary Close),0.00000000,0.00000000,Jakarta Selatan
Arofah Kebab,Arofah Kebab Pondok Kelapa (Temporary Close),0.00000000,0.00000000,Jakarta Timur
Arofah Kebab,Arofah Kebab Kota Bambu,106.80322113,-6.18240602,Jakarta Barat
Arofah Kebab,Arofah Kebab Booth Meruya Selatan,106.73378410,-6.20872460,Jakarta Barat
Aroma Bubur dan Nasi Tim,Aroma Bubur dan Nasi Tim,106.86627840,-6.19642880,Jakarta Barat
Arriba,Arriba,106.78682780,-6.23446584,Jakarta Selatan
Arsyad Snack & Drink,Arsyad Snack & Drink,107.05397970,-6.47924570,Jakarta Selatan
Arteristo,Arteristo,106.76399860,-6.15806450,Jakarta Barat
Arteristo,Pameran,,,Jakarta Barat
Arti Cell,Arti Cell,,,Jakarta Timur
ARTI RASA,ARTI RASA,106.75263990,-6.18556120,Jakarta Barat
Artirasa Coffee,Artirasa Coffee Kembangan,106.72946470,-6.22348770,Jakarta Barat
ARUMA,ARUMA RESTAURANT,106.82001550,-6.28070780,Jakarta Selatan
ARUN THAI,Arunthai Jakarta,106.90198000,-6.16543000,Jakarta Utara
ARUN THAI,Arunthai Jakarta,106.90198000,-6.16543000,Jakarta Utara
ARZUCA,ARZUCA,106.82895358,-6.22468344,Jakarta Selatan
AS CARWASH,AS CARWASH,106.93458035,-6.25066705,Jakarta Timur
Asap Sambal Sei Sapi,Asap Sambal Sei Sapi - Gandaria,106.78083570,-6.24207540,Jakarta Selatan
Asap Sambal Sei Sapi,Asap Sambal Sei Sapi - Kemanggisan,106.78297280,-6.18983300,Jakarta Barat
Asap Sambal Sei Sapi,Asap Sambal Sei Sapi - Pasar Baru,106.82963585,-6.16199262,Jakarta Pusat
Asap Sambal Sei Sapi,Asap Sambal Sei Sapi - Tanjung Duren,106.78298122,-6.17244033,Jakarta Barat
Asasta Coffee,Asasta Coffee,106.85263042,-6.18400265,Jakarta Pusat
ASEAN CAFE,ASEAN CAFE,106.79910424,-6.23869779,Jakarta Selatan
Asia Padel,Asia Padel,106.78643110,-6.24688150,Jakarta Selatan
Asian Market,CLEMENT'S,106.80385040,-6.22469190,Jakarta Pusat
Asian Market,FORTUNE KITCHEN,,,Jakarta Barat
ASINAN BETAWI,Asinan Betawi,106.71551671,-6.15118703,Jakarta Barat
ASINAN BETAWI,ASINAN BETAWI,106.80391060,-6.22466910,Jakarta Pusat
ASINAN BETAWI,ASINAN BETAWI,106.82287430,-6.22446560,Jakarta Selatan
Ask Coffee,KOPI ASK,106.80497908,-6.20381468,Jakarta Pusat
ASK FOR PATTY,ASK FOR PATTY CILANDAK,106.81228797,-6.27855311,Jakarta Selatan
ASK FOR PATTY,ASK FOR PATTY GI,106.82075434,-6.19440951,Jakarta Pusat
ASK FOR PATTY,ASK FOR PATTY MENTENG,106.83654129,-6.19749724,Jakarta Pusat
ASK FOR PATTY,ASK FOR PATTY NEO SOHO,106.78979381,-6.17854527,Jakarta Barat
ASK FOR PATTY,ASK FOR PATTY PIK,106.74114415,-6.08852322,Jakarta Utara
Asli Rojo Sambel Si Aa,ROJO SAMBEL JAGAKARSA,106.82118684,-6.32668690,Jakarta Selatan
Asli Rojo Sambel Si Aa,Rojo Sambel Si Aa - Senayan,0.00000000,0.00000000,Jakarta Pusat
Asli Rojo Sambel Si Aa,EVENT Rojo Sambel Si Aa,106.80045512,-6.21925843,Jakarta Pusat
Asoka Kofe,Asoka Kofe,,,Jakarta Selatan
ASUS,minimarket PLM,,,Jakarta Selatan
atami japanese food,atami japanese food,106.85552670,-6.22816440,Jakarta Selatan
ATHENS CELL,ATHENS CELL,,,Jakarta Selatan
Atley Jaya,Atley Jaya,106.85523107,-6.13782993,Jakarta Utara
Atme Coffee,ATME COFFEE - MENARA ASTRA,106.82158990,-6.20751640,Jakarta Pusat
Atme Coffee,ATME COFFEE - PADELTON,106.76371320,-6.20296960,Jakarta Barat
Atme Coffee,ATME COFFEE - LOTTE AVENUE,106.82346840,-6.22508410,Jakarta Selatan
Atme Coffee,ATME COFFEE - TEBET,106.85858890,-6.22545910,Jakarta Selatan
Atme Coffee,ATME COFFEE - SINARMAS,106.82364520,-6.19009230,Jakarta Pusat
Atme Coffee,ATME COFFEE - MENARA 2 BTN,106.83089950,-6.20987790,Jakarta Selatan
Atmos Otaku,Atmos Otaku PIM,106.78296860,-6.26539850,Jakarta Selatan
Atpast12,Atpast12,106.92686419,-6.20859758,Jakarta Utara
ATSUI,ATSUI KISSATEN,106.83114060,-6.21573840,Jakarta Selatan
ATSUI,Atsui,106.83005570,-6.21523940,Jakarta Selatan
Atten Ice Cream & Pastry,Atten Ice Cream & Pastry,106.90758980,-6.24490650,Jakarta Timur
ATU DUA IGA SAPI,ATU DUA IGA SAPI,106.91081910,-6.14807000,Jakarta Utara
ATUNG AYAM TUNGKU,ATUNG AYAM TUNGKU,106.75100490,-6.20134680,Jakarta Barat
Aubree,Aubree,106.82252510,-6.19897140,Jakarta Pusat
Auburn,Auburn,106.78403970,-6.21231900,Jakarta Selatan
Auntie Anne's,Auntie Anne's Lotte,106.82069600,-6.22393060,Jakarta Selatan
Auntie Anne's,Auntie Anne's Central Park,106.78849590,-6.17736260,Jakarta Barat
Auntie Anne's,Auntie Anne's Gandaria City,106.78134030,-6.24417390,Jakarta Selatan
Auntie Anne's,Auntie Anne's Grand Indonesia,106.81825250,-6.19517480,Jakarta Pusat
Auntie Anne's,Auntie Anne's Kota Kasablanka,106.84265600,-6.22494400,Jakarta Selatan
Auntie Anne's,Auntie Anne's Mall Kelapa Gading,106.90689081,-6.15861079,Jakarta Utara
Auntie Anne's,Auntie Anne's Emporium Pluit,106.79040100,-6.12734000,Jakarta Utara
Auntie Anne's,Auntie Anne's Pacific Place,106.80960300,-6.22477300,Jakarta Selatan
Auntie Anne's,Auntie Anne's AEON JGC,106.95206190,-6.17257440,Jakarta Timur
Auntie Anne's,Auntie Anne's Lippo Mall Puri Lt. LG,106.73633750,-6.18790380,Jakarta Barat
Auntie Anne's,Auntie Anne's Mall Of Indonesia,106.89174500,-6.15046990,Jakarta Utara
Auntie Anne's,Auntie Anne's Pluit Village,106.78936230,-6.11648210,Jakarta Utara
Auntie Anne's,Auntie Anne's Fatmawati,106.79269770,-6.29502810,Jakarta Selatan
Auntie Anne's,Auntie Anne's Lippo Mall Puri Lt. 1,106.73758660,-6.19015530,Jakarta Barat
Auntie Anne's,Auntie Anne's Green Sedayu,106.72658530,-6.13919570,Jakarta Barat
Auntie Anne's,Auntie Anne's Mal Atrium Senen,106.84113345,-6.17605959,Jakarta Pusat
Auntie Anne's,Plaza Indonesia,106.82177477,-6.19262313,Jakarta Pusat
Auntie Anne's,Auntie Anne's Senayan City,106.79724200,-6.22713400,Jakarta Pusat
Auntie Anne's,Auntie Anne's Puri Indah Mall,106.73349140,-6.18907460,Jakarta Barat
Auntie Anne's,Ciputra Citraland,106.78782250,-6.17898830,Jakarta Barat
Auntie Anne's,Auntie Anne's KCIC Halim,106.88256090,-6.24478150,Jakarta Timur
Auntie Anne's,Auntie Anne's Plaza Senayan,106.79950650,-6.22565380,Jakarta Pusat
Auntie Anne's,Auntie Anne's Blok M Plaza,106.79848590,-6.24457240,Jakarta Selatan
Auntie Anne's,MRT Istora,106.80640130,-6.22236000,Jakarta Selatan
Auntie Anne's,Auntie Anne's MRT Dukuh Atas,106.82286530,-6.20094490,Jakarta Pusat
Auntie Anne's,Auntie Anne's Mall Artha Gading,106.88967740,-6.14584380,Jakarta Utara
Auntie Anne's,Auntie Anne's PIK Avenue,106.74018210,-6.10937440,Jakarta Utara
Auntie Anne's,Auntie Anne's Kuningan City,106.83006762,-6.22389040,Jakarta Selatan
Auntie Anne's,Auntie Anne's Pondok Indah Mall,106.78434143,-6.26553646,Jakarta Selatan
Auntie Anne's,Auntie Anne's Senayan Park	,106.80404053,-6.21223748,Jakarta Pusat
Auntie Anne's,Auntie Anne's Mall Taman Anggrek,106.79023600,-6.17871930,Jakarta Barat
Auntie Anne's,Auntie Anne's Central Market PIK,106.73434250,-6.09817410,Jakarta Utara
Auntie Anne's,Auntie Anne's Lippo Mall Kemang,106.81244230,-6.26134160,Jakarta Selatan
Auntie Anne's,Auntie Anne's Gajah Mada Plaza,106.81839080,-6.16082810,Jakarta Pusat
Auntie Anne's,Auntie Anne's Premier Jatinegara,106.86867500,-6.22163520,Jakarta Timur
Auntie Anne's,Auntie Anne's Senayan Park Booth,106.80404053,-6.21223748,Jakarta Pusat
Autoglaze ,Autoglaze Express - Mal Kelapa Gading,106.91005617,-6.15708966,Jakarta Utara
Aw Kenyang,AW KENYANG,106.81245058,-6.27052870,Jakarta Selatan
Awal Bulan Pasta,Awal Bulan Pasta,106.78376710,-6.19098070,Jakarta Barat
Awan sore jakarta,Awan sore jakarta,106.93949050,-6.24121570,Jakarta Timur
Awkenyang,Awkenyang,106.80695830,-6.24767400,Jakarta Selatan
Ayam & Bebek Talita,Ayam & Bebek Talita,106.73868090,-6.19015530,Jakarta Barat
Ayam bakar,Ayam bakar,106.88736680,-6.18961340,Jakarta Timur
Ayam bakar,Ayam bakar,,,Jakarta Timur
AYAM BAKAR ASAP JIMBARAN,AYAM BAKAR ASAP JIMBARAN PURI,106.75581640,-6.18387450,Jakarta Barat
Ayam bakar Cakto Resto,Ayam bakar Cakto Resto,106.93638490,-6.20889460,Jakarta Timur
Ayam bakar dan soto betawi bu titin cilandak,Ayam bakar dan soto betawi bu titin cilandak,106.80022460,-6.29009150,Jakarta Selatan
ayam bakar dan soto betawi ibu titin condet,ayam bakar dan soto betawi ibu titin condet,106.85517040,-6.28165070,Jakarta Timur
ayam bakar dan soto betawi ibu titin ragunan,ayam bakar dan soto betawi ibu titin ragunan,106.81941246,-6.29979387,Jakarta Selatan
Ayam Bakar Joss,ABJ Pusat,,,Jakarta Timur
Ayam bakar lestari,Ayam bakar lestari,106.93392868,-6.16543231,Jakarta Timur
Ayam Bakar Mas Mono,AYAM BAKAR MAS MONO TEBET DALAM,106.85653432,-6.23282462,Jakarta Selatan
Ayam Bakar Mas Mono,AYAM BAKAR MAS MONO TANJUNG DUREN,106.92508568,-6.28414841,Jakarta Barat
Ayam Bakar Mas Mono,AYAM BAKAR MAS MONO KALIMALANG,106.90899905,-6.24674991,Jakarta Timur
Ayam Bakar Mas Mono,AYAM BAKAR MAS MONO PASAR MINGGU,106.84511346,-6.26684561,Jakarta Selatan
Ayam Bakar Mas Mono,AYAM BAKAR MAS MONO PEJATEN,106.83833214,-6.27913586,Jakarta Selatan
Ayam Bakar Mas Mono,AYAM BAKAR MAS MONO TEBET RAYA,106.85572970,-6.22817220,Jakarta Selatan
Ayam Bakar NiJess,Ayam Bakar NiJess,106.86298970,-6.19352120,Jakarta Timur
AYAM BAKAR PAK ATOK BINTARO,AYAM BAKAR PAK ATOK BINTARO,106.82660820,-6.23900290,Jakarta Selatan
Ayam Bakar Pak Is,Ayam Bakar Pak Is,106.87330410,-6.17909160,Jakarta Selatan
Ayam Bakar Pribadi,AYAM BAKAR ABADI,106.91842159,-6.24126428,Jakarta Timur
Ayam Bakar Sentiong Berkah,Ayam Bakar Sentiong Berkah,106.82226398,-6.17934159,Jakarta Pusat
Ayam Baraya,AYAM BARAYA,106.74206406,-6.12330884,Jakarta Utara
Ayam Baraya,AYAM BARAYA,106.73803440,-6.12418430,Jakarta Utara
Ayam Baraya,Ayam Baraya PIK,106.73803440,-6.12418430,Jakarta Utara
Ayam Barbar Kembar,JAKARTA ABK TANJUNG DUREN,106.70608980,-6.18611220,Jakarta Barat
Ayam Bebek Pak Siro,Ayam Bebek Pak Siro - Walikota Jakarta Timur,106.94821900,-6.21216000,Jakarta Timur
Ayam betawi,Ayam betawi,106.84618110,-6.18703810,Jakarta Pusat
Ayam Betutu,AYAM KAMPOENG PANGLIMA,106.89981670,-6.30870880,Jakarta Timur
AYAM BETUTU GILIMANUK,AYAM BETUTU GILIMANUK,106.80391060,-6.22466910,Jakarta Pusat
Ayam Blenger PSP,Ayam Geprek Goprok Buaran,106.91924468,-6.22032730,Jakarta Timur
Ayam Blenger PSP,Ayam Geprek Goprok Duri Kosambi,106.72490358,-6.16543763,Jakarta Barat
Ayam Blenger PSP,Ayam Geprek Goprok RS Fatmawati,106.79476287,-6.30150728,Jakarta Selatan
Ayam Blenger PSP,Ayam Geprek Goprok Gajah Mada,106.81728495,-6.16160443,Jakarta Pusat
Ayam Blenger PSP,Ayam Geprek Goprok Kebon Kacang,106.81878515,-6.18978684,Jakarta Pusat
Ayam Blenger PSP,Ayam Geprek Goprok Karet,106.82507323,-6.22113587,Jakarta Selatan
Ayam Blenger PSP,Ayam Geprek Goprok Meruya Selatan,106.73759505,-6.21222900,Jakarta Barat
